momsp	momid	dadsp1	dadid1	dadsp2	dadid2	sds	type	notes
kaua	525-16a7	kaua	525-1131			6	intra	
kaua	525-16a7	kaua	525-1131			8	intra	
kaua	525-16a7	kaua	525-1131			9	intra	
kaua	525-16a7	kaua	525-1131			8	intra	
kaua	525-16a7	kaua	525-16a6			8	intra	
kaua	525-16a7	kaua	525-16a6			5	intra	
kaua	525-16a7	kaua	525-16a6			7	intra	
kaua	525-16a7	kaua	525-16a6			9	intra	
kaua	525-16a7	kaua	525-16a6			6	intra	
kaua	525-16a7	kaua	525-16a6			0	intra	
kaua	525-16a7	kaua	525-16a6			8	intra	
kaua	525-16a7	kaua	525-16a6			4	intra	
kaua	525-16a7	kaua	525-16a6			8	intra	
kaua	525-16a7	kaua	525-16a6			7	intra	
kaua	525-16a7	kaua	525-16a6			7	intra	
kaua	525-16a7	kaua	525-16a6			5	intra	
kaua	525-16a7	kaua	525-16a6			10	intra	
kaua	525-16a7	kaua	525-16a6			9	intra	
kaua	525-16a7	kaua	525-16a6			0	intra	
kaua	525-16a7	kaua	525-16a6			1	intra	
kaua	525-16a7	kaua	7x525-11			0	intra	
kaua	525-16a7	kaua	7x525-11			0	intra	
kaua	525-16a7	kaua	7x525-11			12	intra	
kaua	525-16a7	kaua	7x525-11			0	intra	
kaua	525-16a7	kaua	7x525-11			5	intra	
kaua	525-16a7	kaua	7x525-11			0	intra	
kaua	525-16a7	kaua	7x525-11			0	intra	
kaua	525-16a7	kaua	7x525-11			0	intra	
kaua	525-16a7	kaua	7x525-11			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	234-1			1	intra	
kaua	525-6	kaua	234-1			0	intra	
kaua	525-6	kaua	324-1			0	intra	
kaua	6a	kaua	234-1			0	intra	
kaua	6a	kaua	234-1			2	intra	
kaua	6a	kaua	234-1			0	intra	
kaua	6a	kaua	234-1			1	intra	
kaua	6a	kaua	234-1			2	intra	
kaua	6a	kaua	234-1			0	intra	
kaua	6a	kaua	234-1			0	intra	
kaua	6a	kaua	463-3			0	intra	
kaua	6a	kaua	463-3			0	intra	
kaua	6a	kaua	463-3			0	intra	
kaua	6a	kaua	463-3			0	intra	
kaua	6a	kaua	463-3			0	intra	
kaua	6a	kaua	463-3			0	intra	
kaua	6a	kaua	463-3			0	intra	
kaua	6a	kaua	463-3			0	intra	
kaua	6a	kaua	463-3			0	intra	
kaua	6a	kaua	463-3			0	intra	
kaua	6a	kaua	463-4			4	intra	
kaua	6a	kaua	463-5			5	intra	
kaua	6a	kaua	463-6			4	intra	
kaua	6a	kaua	463-7			3	intra	
kaua	6a	kaua	525-11			3	intra	
kaua	6a	kaua	525-11			7	intra	
kaua	6a	kaua	525-11			0	intra	
kaua	6a	kaua	525-11			1	intra	
kaua	6a	kaua	525-11			1	intra	
kaua	6a	kaua	525-11			7	intra	
kaua	6a	kaua	525-11			8	intra	
kaua	6a	kaua	525-11			6	intra	
kaua	6a	kaua	525-11			7	intra	
kaua	7x525-11	kaua	525-1131			8	intra	
kaua	7x525-11	kaua	525-1131			5	intra	
kaua	7x525-11	kaua	525-1131			10	intra	
kaua	7x525-11	kaua	525-1131			7	intra	
kaua	7x525-11	kaua	525-1131			0	intra	
kaua	7x525-11	kaua	525-1131			3	intra	
kaua	7x525-11	kaua	525-1131			1	intra	
kaua	7x525-11	kaua	525-1131			1	intra	
kaua	7x525-11	kaua	525-1131			0	intra	
kaua	NuaS2-1	kaua	525-1131			0	intra	
kaua	NuaS2-1	kaua	1a525-113			2	intra	
kaua	NuaS2-1	kaua	1a525-113			0	intra	
kaua	NuaS2-1	kaua	1a525-113			1	intra	
kaua	NuaS2-1	kaua	1a525-113			2	intra	
kaua	NuaS2-1	kaua	1a525-113			0	intra	
kaua	NuaS2-1	kaua	1a234-114			0	intra	
kaua	NuaS2-1	kaua	1a234-114			0	intra	
kaua	NuaS2-1	kaua	1a234-114			0	intra	
kaua	NuS2-11a	kaua	1a234-114			0	intra	
kaua	NuS2-11a	kaua	1a234-114			3	intra	
kaua	NuS2-11a	kaua	1a234-114			2	intra	
kaua	NuS2-11a	kaua	1a234-114			0	intra	
kaua	NuaSd1#3	kaua	1a234-114			0	intra	
kaua	NuaSd2#1	kaua	7x234-1#2			1	intra	
kaua	NuaSd2#1	kaua	1a234-114			1	intra	
kaua	NuaSd2#1	kaua	1a234-114			0	intra	
kaua	NuaSd2#1	kaua	1a234-114			0	intra	
kaua	NuaSd2#1	kaua	1a234-114			2	intra	
kaua	NuaSd2#1	kaua	1a525-13			1	intra	
kaua	NuaSd2#1	kaua	1a525-13			7	intra	
kaua	NuaSd2#1	kaua	1a525-13			8	intra	
kaua	NuaSd2#1	kaua	1a525-13			7	intra	
kaua	12074-7	kaua	1a	memb	192-30	2	mixed	
kaua	12074-7	kaua	1a	memb	192-30	1	mixed	
kaua	12074-7	kaua	1a	memb	192-30	4	mixed	
kaua	12074-7	kaua	1a	memb	192-30	0	mixed	
kaua	12074-7	kaua	1a525-113	memb	192-30	3	mixed	
kaua	12074-7	kaua	1a525-113	memb	192-30	7	mixed	
kaua	12074-7	kaua	1a525-113	memb	192-30	6	mixed	
kaua	12074-7	kaua	1a525-113	memb	192-30	5	mixed	
kaua	1a	kaua	1a525-113	memb	membx6	2	mixed	
kaua	1a	kaua	1a525-114	memb	membx2	1	mixed	
kaua	1a	kaua	1a525-114	memb	membx2	1	mixed	
kaua	1a	kaua	1a525-114	memb	membx2	1	mixed	
kaua	1a	kaua	1a525-114	memb	membx2	3	mixed	
kaua	1a	kaua	1a525-114	memb	membx2	0	mixed	
kaua	1a	kaua	1a525-114	memb	membx2	2	mixed	
kaua	1a	kaua	1a234-114	memb	membx2	3	mixed	
kaua	1a	kaua	1a234-114	memb	membx2	5	mixed	
kaua	1a	kaua	1a234-114	memb	membx2	1	mixed	
kaua	1a	kaua	1a234-114	memb	membx2	7	mixed	
kaua	1a	kaua	1a234-114	memb	membx2	5	mixed	
kaua	1a	kaua	1a234-114	memb	membx2	5	mixed	
kaua	1a	kaua	1a234-114	memb	membx2	0	mixed	
kaua	1a	kaua	1a234-114	memb	membx2	0	mixed	
kaua	1a	kaua	1a234-114	memb	membx2	0	mixed	
kaua	1a	kaua	1a234-114	memb	membx2	3	mixed	
kaua	1a	kaua	1a234-114	memb	membx2	2	mixed	
kaua	1a	kaua	1a234-114	memb	membx2	4	mixed	
kaua	1a	kaua	1a234-114	memb	membx2	2	mixed	
kaua	1a	kaua	1a234-114	memb	membx2	0	mixed	
kaua	1a	kaua	1a234-114	memb	membx2	0	mixed	
kaua	1a	kaua	1a234-114	memb	membx2	7	mixed	
kaua	1a	kaua	1a234-114	memb	membx2	4	mixed	
kaua	1a	kaua	1a234-114	memb	membx2	4	mixed	
kaua	1a	kaua	1a234-114	memb	membx2	6	mixed	
kaua	1a	kaua	1a234-114	memb	membx2	4	mixed	
kaua	1a	kaua	1a234-114	memb	membx2	5	mixed	
kaua	1a	kaua	1a234-114	memb	membx2	3	mixed	
kaua	1a	kaua	1a234-114	memb	membx2	4	mixed	
kaua	1a	kaua	1a234-114	memb	membx2	5	mixed	
kaua	1a	kaua	1a234-114	memb	membx2	4	mixed	
kaua	1a	kaua	1a234-114	memb	membx2	0	mixed	
kaua	1a	kaua	1a234-114	memb	membx2	4	mixed	
kaua	1a234-15	kaua	2x525-19	memb	membx6	2	mixed	
kaua	1a234-15	kaua	2x525-19	memb	membx6	4	mixed	
kaua	1a234-15	kaua	2x525-19	memb	membx6	2	mixed	
kaua	1a234-15	kaua	2x525-19	memb	membx6	5	mixed	
kaua	1a234-15	kaua	1a234-114	memb	membx2	2	mixed	
kaua	1a234-15	kaua	1a234-114	memb	membx2	3	mixed	
kaua	1a234-15	kaua	1a234-114	memb	membx2	2	mixed	
kaua	1a234-15	kaua	1a234-114	memb	membx2	0	mixed	
kaua	1a234-15	kaua	1a234-114	memb	membx2	1	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	2	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	6	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	14	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	5	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	5	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	7	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	10	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	12	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	6	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	12	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	4	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	6	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	7	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	8	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	10	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	9	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	4	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	11	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	11	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	10	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	11	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	10	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	7	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	12	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	7	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	6	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	6	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	10	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	7	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	10	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	11	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	12	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	7	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	4	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	7	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	3	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	15	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	5	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	11	mixed	
kaua	1a234-17	kaua	2x525-19	memb	membx6	7	mixed	
kaua	1a525-114	kaua	2x525-19	memb	5x9c-7	5	mixed	
kaua	1a525-114	kaua	2x525-19	memb	5x9c-7	2	mixed	
kaua	1a525-114	kaua	2x525-19	memb	5x9c-7	2	mixed	
kaua	1a525-114	kaua	2x525-19	memb	5x9c-7	0	mixed	
kaua	1a525-114	kaua	2x525-19	memb	5x9c-7	6	mixed	
kaua	1a525-114	kaua	2x525-19	memb	5x9c-7	1	mixed	
kaua	1a525-114	kaua	2x525-19	memb	5x9c-7	4	mixed	
kaua	1a525-114	kaua	2x525-19	memb	5x9c-7	1	mixed	
kaua	1a525-114	kaua	2x525-19	memb	5x9c-7	5	mixed	
kaua	1a525-114	kaua	2x525-19	memb	5x9c-7	8	mixed	
kaua	1a525-114	kaua	2x525-19	memb	5x9c-7	5	mixed	
kaua	1a525-114	kaua	2x525-19	memb	5x9c-7	5	mixed	
kaua	1a525-114	kaua	2x525-19	memb	5x9c-7	2	mixed	
kaua	1a525-114	kaua	2x525-19	memb	5x9c-7	9	mixed	
kaua	1a525-114	kaua	2x525-19	memb	5x9c-7	7	mixed	
kaua	1a525-114	kaua	2x525-19	memb	5x9c-7	5	mixed	
kaua	1a525-114	kaua	2x525-19	memb	5x9c-7	4	mixed	
kaua	1a525-114	kaua	2x525-19	memb	5x9c-7	0	mixed	
kaua	1a525-114	kaua	2x525-19	memb	5x9c-7	7	mixed	
kaua	1a525-114	kaua	2x525-19	memb	5x9c-7	3	mixed	
kaua	1a525-114	kaua	2x525-19	memb	5x9c-7	3	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	1	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	4	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	3	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	2	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	3	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	2	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	1	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	2	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	3	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	4	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	0	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	2	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	4	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	6	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	3	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	4	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	5	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	3	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	3	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	2	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	2	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	1	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	1	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	2	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	0	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	1	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	4	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	1	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	2	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	2	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	2	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	1	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	1	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	3	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	1	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	1	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	4	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	1	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	3	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	3	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	3	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	4	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	2	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	4	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	5	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	5	mixed	
kaua	1a525-120	kaua	525-16a2	memb	5x9c-7	2	mixed	
kaua	1a525-16a2	kaua	1a525-17	memb	membx6	1	mixed	
kaua	1a525-16a2	kaua	1a525-17	memb	membx6	9	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	2	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	4	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	5	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	4	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	0	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	0	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	5	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	3	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	7	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	5	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	3	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	6	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	1	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	5	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	0	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	2	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	0	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	0	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	2	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	5	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	3	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	8	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	0	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	11	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	1	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	5	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	4	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	7	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	1	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	0	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	4	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	0	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	3	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	5	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	0	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	0	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	0	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	0	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	7	mixed	
kaua	2a	kaua	1a525-114	memb	membx6	0	mixed	
kaua	525-16a2	kaua	1a234-17	memb	2021-1	8	mixed	
kaua	525-16a2	kaua	1a234-17	memb	2021-1	3	mixed	
kaua	525-16a2	kaua	1a234-17	memb	2021-1	18	mixed	
kaua	525-16a2	kaua	1a234-17	memb	2021-1	8	mixed	
kaua	525-16a2	kaua	1a234-17	memb	2021-1	8	mixed	
kaua	525-16a2	kaua	1a234-17	memb	2021-1	8	mixed	
kaua	525-16a2	kaua	1a234-17	memb	2021-1	11	mixed	
kaua	525-16a2	kaua	1a234-17	memb	2021-1	8	mixed	
kaua	525-16a2	kaua	1a234-17	memb	2021-1	4	mixed	
kaua	525-16a2	kaua	1a234-17	memb	2021-1	8	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx6	5	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx6	4	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx6	1	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx6	1	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx6	4	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx6	3	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx6	2	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx6	3	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx6	4	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx6	0	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx6	5	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx6	5	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx6	4	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx6	2	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx6	5	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx6	4	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx6	1	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx6	2	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx6	2	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx6	2	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx6	2	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx6	5	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx6	0	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx6	3	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx2	5	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx2	5	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx2	2	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx2	1	mixed	
kaua	2x525-1#9	kaua	1a234-17	memb	membx2	3	mixed	
kaal	3587-10	hook	794-2			1	inter	
kaal	3587-10	hook	794-2			4	inter	
kaal	3587-10	hook	794-2			0	inter	
kaal	3587-10	hook	794-4			2	inter	
kaal	3587-10	hook	866-2			1	inter	
kaal	3587-10	hook	87910-1			0	inter	
kaal	3587-10	hook	879G-2			2	inter	
kaal	3587-10	hook	879H-2			0	inter	
kaal	3587-14	hook	794-2			7	inter	
kaal	3587-14	hook	794-4			1	inter	
kaal	3587-14	hook	794-4			3	inter	
kaal	3587-14	hook	866-2			5	inter	
kaal	3587-14	hook	866-2			10	inter	
kaal	3587-14	hook	866-2			0	inter	
kaal	3587-14	hook	866-2			0	inter	
kaal	3587-14	hook	87910-1			0	inter	
kaal	3587-14	hook	8792-2			4	inter	
kaal	3587-14	hook	8792-2			6	inter	
kaal	3587-14	hook	8793-8			0	inter	
kaal	3587-14	hook	879G-2			7	inter	
kaal	3587-14	hook	879G-2			0	inter	
kaal	3587-14	hook	879G-2			1	inter	
kaal	3587-14	hook	879G-2			3	inter	
kaal	3587-14	hook	879H-2			5	inter	
kaal	3587-14	hook	879N-5			7	inter	
kaal	3587-14	hook	899			0	inter	
kaal	3587-15	hook	794-2			0	inter	
kaal	3587-15	hook	794-4			4	inter	
kaal	3587-15	hook	794-4			1	inter	
kaal	3587-15	hook	866-2			0	inter	
kaal	3587-15	hook	866-2			9	inter	
kaal	3587-15	hook	879G-2			2	inter	
kaal	3587-15	hook	879N-5			0	inter	
kaal	3587-7	hook	794-2			0	inter	
kaal	3587-7	hook	794-4			5	inter	
kaal	3587-7	hook	794-4			15	inter	
kaal	3587-7	hook	794-4			6	inter	
kaal	3587-7	hook	866-2			10	inter	
kaal	3587-7	hook	866-2			0	inter	
kaal	3587-7	hook	866-2			8	inter	
kaal	3587-7	hook	87910-1			14	inter	
kaal	3587-7	hook	87910-1			9	inter	
kaal	3587-7	hook	87910-1			0	inter	
kaal	3587-7	hook	8792-2			6	inter	
kaal	3587-7	hook	8792-2			7	inter	
kaal	3587-7	hook	8792-2			0	inter	
kaal	3587-7	hook	879G-2			11	inter	
kaal	3587-7	hook	879G-2			15	inter	
kaal	3587-7	hook	879N-5			6	inter	
kaal	3587-7	hook	879N-5			0	inter	
kaal	3587-7	hook	879N-5			8	inter	
kaal	3587-7	hook	879N-5			8	inter	
kaal	3587-A	hook	794-2			8	inter	
kaal	3587-A	hook	866-2			7	inter	
kaal	3587-A	hook	87910-1			6	inter	
kaal	3587-A	hook	879G-2			9	inter	
kaal	3587-A	hook	879G-2			6	inter	
kaal	3587-A	hook	879N-5			7	inter	
kaal	3587-C	hook	794-4			0	inter	
kaal	3587-C	hook	794-4			0	inter	
kaal	3587-C	hook	866-2			0	inter	
kaal	3587-C	hook	866-2			0	inter	
kaal	3587-C	hook	87910-1			0	inter	
kaal	3587-C	hook	8792-2			0	inter	
kaal	3587-C	hook	8792-2			0	inter	
kaal	3587-C	hook	879G-2			0	inter	
kaal	3587-C	hook	879N-5			0	inter	
kaal	3587-C	hook	879N-5			0	inter	
kaal	3587-C	hook	879N-5			6	inter	
kaal	892-1	hook	794-2			0	inter	
kaal	892-1	hook	794-2			7	inter	
kaal	892-1	hook	866-2			6	inter	
kaal	892-1	hook	8792-2			14	inter	
kaal	892-1	hook	8792-2			4	inter	
kaal	892-1	hook	879G-2			9	inter	
kaal	892-1	hook	879G-2			0	inter	
kaal	892-1	hook	879G-2			6	inter	
kaal	892-1	hook	879H-2			9	inter	
kaal	892-1	hook	879N-5			2	inter	
kaal	892-1	hook	879N-5			0	inter	
kaal	892-1	hook	899			5	inter	
kaal	892-10	hook	794-2			1	inter	
kaal	892-10	hook	8792-2			5	inter	
kaal	892-3	hook	794-2			0	inter	
kaal	892-3	hook	794-2			0	inter	
kaal	892-3	hook	794-4			0	inter	
kaal	892-3	hook	87910-1			0	inter	
kaal	892-3	hook	87910-1			6	inter	
kaal	892-3	hook	87910-1			0	inter	
kaal	892-3	hook	879G-2			7	inter	
kaal	892-3	hook	879N-5			11	inter	
kaal	892-3	hook	879N-5			0	inter	
kaal	892-4	hook	794-4			3	inter	
kaal	892-4	hook	794-4			0	inter	
kaal	892-4	hook	794-4			7	inter	
kaal	892-4	hook	866-2			2	inter	
kaal	892-4	hook	87910-1			2	inter	
kaal	892-4	hook	87910-1			1	inter	
kaal	892-4	hook	8792-2			5	inter	
kaal	892-4	hook	8792-2			2	inter	
kaal	892-4	hook	879G-2			10	inter	
kaal	892-4	hook	879H-2			0	inter	
kaal	892-4	hook	879N-5			0	inter	
kaal	892-5	hook	794-4			5	inter	
kaal	892-5	hook	8792-2			4	inter	
kaal	892-5	hook	8792-2			5	inter	
kaal	892-5	hook	8792-2			5	inter	
kaal	892-5	hook	8793-8			0	inter	
kaal	892-5	hook	879G-2			6	inter	
kaal	892-5	hook	879H-2			7	inter	
kaal	892-5	hook	879H-2			1	inter	
kaal	892-5	hook	879N-5			7	inter	
kaal	892-5	hook	879N-5			3	inter	
kaal	892-5	hook	879N-5			0	inter	
kaal	892-5	hook	879N-5			0	inter	
kaal	904-2	hook	794-2			5	inter	
kaal	904-2	hook	794-2			1	inter	
kaal	904-2	hook	794-4			3	inter	
kaal	904-2	hook	866-2			0	inter	
kaal	904-2	hook	866-2			2	inter	
kaal	904-2	hook	87910-1			3	inter	
kaal	904-2	hook	8792-2			3	inter	
kaal	904-2	hook	8792-2			6	inter	
kaal	904-2	hook	8792-2			7	inter	
