index,species,pop,source,plant_id,sex,habitat,seeds_weighed,total_mass_mg,notes,notes2
941,S.menz,849,GH,1.6,H,D,25,3.548,SD-double checked,
942,S.menz,849,GH,1.6,H,D,25,4.008,SD-double checked,
943,S.menz,849,GH,1.6,H,D,25,3.868,SD-double checked,
944,S.menz,849,GH,1.6,H,D,25,4.009,SD-double checked,
945,S.menz,849,GH,1.6,H,D,25,3.921,SD-double checked,
946,S.menz,849,GH,1.6,H,D,6,0.809,SD-double checked,
947,S.menz,849,GH,1.9,H,D,25,3.194,SD-double checked,
948,S.menz,849,GH,1.9,H,D,25,2.939,SD-double checked,
949,S.menz,849,GH,1.9,H,D,25,3.092,SD-double checked,
950,S.menz,849,GH,1.9,H,D,25,3.024,SD-double checked,
951,S.menz,849,GH,1.9,H,D,25,3.005,SD-double checked,
952,S.menz,849,GH,1.9,H,D,25,2.862,SD-double checked,
953,S.menz,849,GH,1.9,H,D,25,2.824,SD-double checked,
954,S.menz,849,GH,1.9,H,D,25,2.939,SD-double checked,
955,S.menz,849,GH,1.9,H,D,25,3.221,SD-double checked,
956,S.menz,849,GH,1.9,H,D,25,2.614,SD-double checked,
957,S.menz,849,GH,1.10.,H,D,25,2.287,SD-double checked,
958,S.menz,849,GH,1.10.,H,D,25,2.347,SD-double checked,
959,S.menz,849,GH,1.10.,H,D,25,2.573,SD-double checked,
960,S.menz,849,GH,1.10.,H,D,25,2.313,SD-double checked,
961,S.menz,849,GH,1.10.,H,D,25,2.491,SD-double checked,
962,S.menz,849,GH,1.10.,H,D,25,2.181,SD-double checked,
963,S.menz,849,GH,1.10.,H,D,25,2.505,SD-double checked,
964,S.menz,849,GH,1.10.,H,D,25,2.243,SD-double checked,
965,S.menz,849,GH,1.10.,H,D,25,2.407,SD-double checked,
966,S.menz,849,GH,1.10.,H,D,18,1.626,SD-double checked,
967,S.menz,849,GH,1.10.,H,D,25,2.289,SD-double checked,
968,S.menz,849,GH,1.10.,H,D,25,2.002,SD-double checked,
969,S.menz,849,GH,1.10.,H,D,25,2.083,SD-double checked,
970,S.menz,849,GH,1.10.,H,D,25,2.191,SD-double checked,
971,S.menz,849,GH,1.10.,H,D,25,2.253,SD-double checked,
972,S.menz,849,GH,1.10.,H,D,19,1.593,SD-double checked,
973,S.menz,849,GH,2.2,H,D,25,2.868,SD-double checked,
974,S.menz,849,GH,2.2,H,D,25,2.825,SD-double checked,
975,S.menz,849,GH,2.2,H,D,25,3.318,SD-double checked,
976,S.menz,849,GH,2.2,H,D,25,3.273,SD-double checked,
977,S.menz,849,GH,2.2,H,D,25,2.961,SD-double checked,
978,S.menz,849,GH,2.2,H,D,25,3.052,SD-double checked,
979,S.menz,849,GH,2.2,H,D,25,3.106,SD-double checked,
980,S.menz,849,GH,2.2,H,D,25,2.829,SD-double checked,
981,S.menz,849,GH,2.2,H,D,25,2.958,SD-double checked,
982,S.menz,849,GH,2.2,H,D,25,3.111,SD-double checked,
983,S.menz,849,GH,2.2,H,D,25,3.094,SD-double checked,
984,S.menz,849,GH,2.2,H,D,25,2.723,SD-double checked,
985,S.menz,849,GH,2.2,H,D,25,3.141,SD-double checked,
986,S.menz,849,GH,2.2,H,D,25,3.324,SD-double checked,
987,S.menz,849,GH,2.2,H,D,25,3.112,SD-double checked,
988,S.nutt,861,GH,6,H,M,25,3.933,SD-double checked,
989,S.nutt,861,GH,6,H,M,25,3.981,SD-double checked,
990,S.nutt,861,GH,6,H,M,25,4.119,SD-double checked,
991,S.nutt,861,GH,6,H,M,25,4.258,SD-double checked,
992,S.nutt,861,GH,6,H,M,25,4.377,SD-double checked,
993,S.nutt,861,GH,6,H,M,25,4.213,SD-double checked,
994,S.nutt,861,GH,6,H,M,25,4.241,SD-double checked,
995,S.nutt,861,GH,6,H,M,25,3.923,SD-double checked,
996,S.nutt,861,GH,6,H,M,25,3.971,SD-double checked,
997,S.nutt,861,GH,6,H,M,25,4.087,SD-double checked,
998,S.nutt,861,GH,7,H,M,25,4.956,SD-double checked,
999,S.nutt,861,GH,7,H,M,25,5.362,SD-double checked,
1000,S.nutt,861,GH,7,H,M,25,5.844,SD-double checked,
1001,S.nutt,861,GH,7,H,M,25,5.187,SD-double checked,
1002,S.nutt,861,GH,7,H,M,25,5.277,SD-double checked,
1003,S.nutt,861,GH,7,H,M,25,5.608,SD-double checked,
1004,S.nutt,861,GH,7,H,M,25,5.584,SD-double checked,
1005,S.nutt,861,GH,7,H,M,19,3.8,SD-double checked,
1006,S.nutt,861,GH,7,H,M,25,4.202,SD-double checked,
1007,S.nutt,861,GH,7,H,M,13,1.878,SD-double checked,
1008,S.nutt,861,GH,9,H,M,25,4.907,SD-double checked,
1009,S.nutt,861,GH,9,H,M,25,5.049,SD-double checked,
1010,S.nutt,861,GH,9,H,M,25,5.084,SD-double checked,
1011,S.nutt,861,GH,9,H,M,25,4.918,SD-double checked,
1012,S.nutt,861,GH,9,H,M,25,5.026,SD-double checked,
1013,S.nutt,861,GH,9,H,M,25,5.228,SD-double checked,
1014,S.nutt,861,GH,9,H,M,25,5.166,SD-double checked,
1015,S.nutt,861,GH,9,H,M,25,5.237,SD-double checked,
1016,S.nutt,861,GH,9,H,M,25,5.063,SD-double checked,
1017,S.nutt,861,GH,9,H,M,25,5.131,SD-double checked,
1018,S.nutt,861,GH,10,H,M,25,3.448,SD-double checked,
1019,S.nutt,861,GH,10,H,M,25,3.532,SD-double checked,
1020,S.nutt,861,GH,10,H,M,25,3.661,SD-double checked,
1021,S.nutt,861,GH,10,H,M,25,3.683,SD-double checked,
1022,S.nutt,861,GH,10,H,M,25,3.47,SD-double checked,
1023,S.nutt,861,GH,10,H,M,25,3.62,SD-double checked,
1024,S.nutt,861,GH,10,H,M,25,3.698,SD-double checked,
1025,S.nutt,861,GH,10,H,M,25,3.32,SD-double checked,
1026,S.nutt,861,GH,10,H,M,25,3.371,SD-double checked,
1027,S.nutt,861,GH,10,H,M,25,3.175,SD-double checked,
1028,S.nutt,861,GH,16,H,M,25,3.892,SD-double checked,
1029,S.nutt,861,GH,16,H,M,25,3.96,SD-double checked,
1030,S.nutt,861,GH,16,H,M,25,3.967,SD-double checked,
1031,S.nutt,861,GH,16,H,M,25,4.163,SD-double checked,
1032,S.nutt,861,GH,16,H,M,25,4.275,SD-double checked,
1033,S.nutt,861,GH,16,H,M,25,4.145,SD-double checked,
1034,S.nutt,861,GH,16,H,M,25,4.076,SD-double checked,
1035,S.nutt,861,GH,16,H,M,25,3.978,SD-double checked,
1036,S.nutt,861,GH,16,H,M,25,4.02,SD-double checked,
1037,S.nutt,861,GH,16,H,M,25,4.062,SD-double checked,
1038,S.sper,863,GH,5,F,D,25,1.714,SD-double checked,
1039,S.sper,863,GH,5,F,D,25,1.806,SD-double checked,
1040,S.sper,863,GH,5,F,D,25,1.71,SD-double checked,
1041,S.sper,863,GH,5,F,D,25,1.764,SD-double checked,
1042,S.sper,863,GH,5,F,D,25,1.713,SD-double checked,
1043,S.sper,863,GH,5,F,D,25,1.642,SD-double checked,
1044,S.sper,863,GH,5,F,D,25,1.793,SD-double checked,
1045,S.sper,863,GH,5,F,D,25,1.846,SD-double checked,
1046,S.sper,863,GH,5,F,D,25,1.714,SD-double checked,
1047,S.sper,863,GH,5,F,D,25,1.625,SD-double checked,
1048,S.vert ,880,GH,1,H,D,25,4.927,SD-double checked,seeds from selfs
1049,S.vert ,880,GH,1,H,D,25,4.656,SD-double checked,
1050,S.vert ,880,GH,1,H,D,25,4.951,SD-double checked,
1051,S.vert ,880,GH,1,H,D,25,4.785,SD-double checked,
1052,S.vert ,880,GH,1,H,D,25,4.758,SD-double checked,
1053,S.vert ,880,GH,1,H,D,25,4.659,SD-double checked,
1054,S.vert ,880,GH,1,H,D,25,4.723,SD-double checked,
1055,S.vert ,880,GH,1,H,D,25,4.665,SD-double checked,
1056,S.vert ,880,GH,1,H,D,25,4.748,SD-double checked,
1057,S.vert ,880,GH,1,H,D,25,4.675,SD-double checked,
1058,S.lych ,867,GH,12,H,W,25,6.358,SD-double checked,
1059,S.lych ,867,GH,12,H,W,25,6.287,SD-double checked,
1060,S.lych ,867,GH,12,H,W,25,6.245,SD-double checked,
1061,S.lych ,867,GH,12,H,W,25,6.107,SD-double checked,
1062,S.lych ,867,GH,12,H,W,25,6.378,SD-double checked,
1063,S.lych ,867,GH,12,H,W,25,6.233,SD-double checked,
1064,S.lych ,867,GH,12,H,W,25,6.344,SD-double checked,
1065,S.lych ,867,GH,12,H,W,25,5.906,SD-double checked,
1066,S.lych ,867,GH,12,H,W,25,6.268,SD-double checked,
1067,S.lych ,867,GH,12,H,W,25,6.556,SD-double checked,
1068,S.lych ,867,GH,23,H,W,25,5.772,SD-double checked,
1069,S.lych ,867,GH,23,H,W,25,5.723,SD-double checked,
1070,S.lych ,867,GH,23,H,W,25,5.085,SD-double checked,
1071,S.lych ,867,GH,23,H,W,25,5.531,SD-double checked,
1072,S.lych ,867,GH,23,H,W,25,6.165,SD-double checked,
1073,S.lych ,867,GH,23,H,W,25,6.121,SD-double checked,
1074,S.lych ,867,GH,23,H,W,25,5.364,SD-double checked,
1075,S.lych ,867,GH,23,H,W,25,5.433,SD-double checked,
1076,S.lych ,867,GH,23,H,W,25,6.106,SD-double checked,
1077,S.lych ,867,GH,23,H,W,25,6.194,SD-double checked,
1078,S.obov,868,GH,3,H,M,25,13.439,SD-double checked,
1079,S.obov,868,GH,3,H,M,25,13.456,SD-double checked,
1080,S.obov,868,GH,3,H,M,25,12.065,SD-double checked,
1081,S.obov,868,GH,3,H,M,25,13.342,SD-double checked,
1082,S.obov,868,GH,3,H,M,25,11.996,SD-double checked,
1083,S.obov,868,GH,3,H,M,25,12.328,SD-double checked,
1084,S.obov,868,GH,3,H,M,25,12.716,SD-double checked,
1085,S.obov,868,GH,3,H,M,25,13.426,SD-double checked,
1086,S.obov,868,GH,3,H,M,25,12.98,SD-double checked,
1087,S.obov,868,GH,3,H,M,25,13.282,SD-double checked,
1088,S.obov,868,GH,5,H,M,25,10.832,SD-double checked,
1089,S.obov,868,GH,5,H,M,25,11.99,SD-double checked,
1090,S.obov,868,GH,5,H,M,25,13.216,SD-double checked,
1091,S.obov,868,GH,5,H,M,25,13.738,SD-double checked,
1092,S.obov,868,GH,5,H,M,25,13.107,SD-double checked,
1093,S.obov,868,GH,5,H,M,25,14.043,SD-double checked,
1094,S.obov,868,GH,5,H,M,25,13.294,SD-double checked,
1095,S.obov,868,GH,5,H,M,25,14.191,SD-double checked,
1096,S.obov,868,GH,5,H,M,25,14.506,SD-double checked,
1097,S.obov,868,GH,5,H,M,25,12.569,SD-double checked,
1098,S.obov,868,GH,7,H,M,25,13.28,SD-double checked,"Note ""from other sheet"""
1099,S.obov,868,GH,7,H,M,25,12.53,SD-double checked,"Note ""from other sheet"""
1100,S.obov,868,GH,7,H,M,25,12.45,SD-double checked,"Note ""from other sheet"""
1101,S.obov,868,GH,7,H,M,25,13.79,SD-double checked,"Note ""from other sheet"""
1102,S.obov,868,GH,7,H,M,25,11.46,SD-double checked,"Note ""from other sheet"""
1103,S.obov,868,GH,7,H,M,25,13.36,SD-double checked,"Note ""from other sheet"""
1104,S.obov,868,GH,7,H,M,25,12.29,SD-double checked,"Note ""from other sheet"""
1105,S.obov,868,GH,7,H,M,25,12.6,SD-double checked,"Note ""from other sheet"""
1106,S.obov,868,GH,7,H,M,25,12.24,SD-double checked,"Note ""from other sheet"""
1107,S.obov,868,GH,7,H,M,25,13.74,SD-double checked,"Note ""from other sheet"""
1108,S.obov,868,GH,11,H,M,25,9.28,SD-double checked,
1109,S.obov,868,GH,11,H,M,25,10.03,SD-double checked,
1110,S.obov,868,GH,11,H,M,25,10.34,SD-double checked,
1111,S.obov,868,GH,11,H,M,25,9.63,SD-double checked,
1112,S.obov,868,GH,11,H,M,25,12.781,SD-double checked,
1113,S.obov,868,GH,11,H,M,5,2.18,SD-double checked,
1114,S.obov,868,GH,11,H,M,25,13.341,SD-double checked,
1115,S.obov,868,GH,11,H,M,25,13.141,SD-double checked,
1116,S.obov,868,GH,11,H,M,25,13.168,SD-double checked,
1117,S.obov,868,GH,11,H,M,25,12.515,SD-double checked,
1118,S.obov,868,GH,11,H,M,25,12.736,SD-double checked,
1119,S.obov,868,GH,11,H,M,25,12.899,SD-double checked,
1120,S.obov,868,GH,12,H,M,25,11.49,SD-double checked,
1121,S.obov,868,GH,12,H,M,25,13.28,SD-double checked,
1122,S.obov,868,GH,12,H,M,25,12.5,SD-double checked,
1123,S.obov,868,GH,12,H,M,25,12.99,SD-double checked,
1124,S.obov,868,GH,12,H,M,25,13.48,SD-double checked,
1125,S.obov,868,GH,12,H,M,25,12.73,SD-double checked,
1126,S.obov,868,GH,12,H,M,25,13.94,SD-double checked,
1127,S.obov,868,GH,12,H,M,25,13.26,SD-double checked,
1128,S.obov,868,GH,12,H,M,25,13.913,SD-double checked,
1129,S.obov,868,GH,12,H,M,25,12.791,SD-double checked,
1130,S.obov,868,GH,12,H,M,25,14.303,SD-double checked,
1131,S.obov,868,GH,12,H,M,25,14.735,SD-double checked,
1132,S.obov,868,GH,12,H,M,25,14.315,SD-double checked,
1133,S.obov,868,GH,6,H?,M,25,9.52,SD-double checked,
1134,S.obov,868,GH,6,H?,M,25,10.49,SD-double checked,
1135,S.obov,868,GH,6,H?,M,18,6.63,SD-double checked,
1136,S.trin,5448,GH,12,H,W,25,13.72,SD-double checked,
1137,S.trin,5448,GH,12,H,W,25,16.227,SD-double checked,
1138,S.trin,5448,GH,12,H,W,25,12.806,SD-double checked,
1139,S.trin,5448,GH,12,H,W,25,13.734,SD-double checked,
1140,S.trin,5448,GH,12,H,W,25,12.425,SD-double checked,
1141,S.trin,5448,GH,12,H,W,25,11.41,SD-double checked,
1142,S.trin,5448,GH,12,H,W,25,15.205,SD-double checked,
1143,S.trin,5448,GH,12,H,W,25,19.974,SD-double checked,
1144,S.trin,5448,GH,12,H,W,25,17.963,SD-double checked,
1145,S.trin,5448,GH,12,H,W,25,15.805,SD-double checked,
1146,S.trin,5448,GH,12,H,W,25,17.846,SD-double checked,
1147,S.trin,5448,GH,12,H,W,25,13.726,SD-double checked,
1148,S.trin,5448,GH,12,H,W,25,17.387,SD-double checked,
1149,S.trin,5448,GH,32,H,W,25,18.44,SD-double checked,
1150,S.trin,5448,GH,32,H,W,25,18.64,SD-double checked,
1151,S.trin,5448,GH,32,H,W,25,17.67,SD-double checked,
1152,S.trin,5448,GH,32,H,W,25,17.48,SD-double checked,
1153,S.trin,5448,GH,32,H,W,25,17.57,SD-double checked,
1154,S.trin,5448,GH,32,H,W,25,17.7,SD-double checked,
1155,S.trin,5448,GH,32,H,W,25,17.86,SD-double checked,
1156,S.trin,5448,GH,32,H,W,25,17.77,SD-double checked,
1157,S.trin,5448,GH,32,H,W,25,18.95,SD-double checked,
1158,S.trin,5448,GH,32,H,W,25,18.51,SD-double checked,
1159,S.trin,5448,GH,32,H,W,25,18.15,SD-double checked,
1160,S.trin,5448,GH,32,H,W,25,18.38,SD-double checked,
1161,S.trin,5448,GH,32,H,W,23,16.19,SD-double checked,
1162,S.trin,5448,GH,3,H,W,25,16.245,SD-double checked,
1163,S.trin,5448,GH,3,H,W,25,18.177,SD-double checked,
1164,S.trin,5448,GH,3,H,W,25,16.846,SD-double checked,
1165,S.trin,5448,GH,3,H,W,25,15.94,SD-double checked,
1166,S.trin,5448,GH,3,H,W,25,16.21,SD-double checked,
1167,S.trin,5448,GH,3,H,W,25,16.165,SD-double checked,
1168,S.trin,5448,GH,3,H,W,25,17.837,SD-double checked,
1169,S.trin,5448,GH,3,H,W,25,15.821,SD-double checked,
1170,S.trin,5448,GH,3,H,W,25,17.256,SD-double checked,
1171,S.trin,5448,GH,3,H,W,25,15.122,SD-double checked,
1172,S.trin,5448,GH,3,H,W,25,16.084,SD-double checked,
1173,S.trin,5448,GH,3,H,W,25,15.75,SD-double checked,
1174,S.trin,5448,GH,3,H,W,25,15.809,SD-double checked,
1175,S.trin,5448,GH,3,H,W,25,15.296,SD-double checked,
1176,S.trin,5448,GH,3,H,W,25,14.727,SD-double checked,
1177,S.trin,5448,GH,9,H,W,25,16.992,SD-double checked,
1178,S.trin,5448,GH,9,H,W,25,16.12,SD-double checked,
1179,S.trin,5448,GH,9,H,W,25,16.995,SD-double checked,
1180,S.trin,5448,GH,9,H,W,25,15.563,SD-double checked,
1181,S.trin,5448,GH,9,H,W,25,15.274,SD-double checked,
1182,S.trin,5448,GH,9,H,W,25,16.827,SD-double checked,
1183,S.trin,5448,GH,9,H,W,25,15.68,SD-double checked,
1184,S.trin,5448,GH,9,H,W,25,14.675,SD-double checked,
1185,S.trin,5448,GH,9,H,W,25,16.117,SD-double checked,
1186,S.trin,5448,GH,9,H,W,25,13.863,SD-double checked,
1187,S.trin,5448,GH,27,H,W,25,19.09,SD-double checked,
1188,S.trin,5448,GH,27,H,W,25,17.651,SD-double checked,
1189,S.trin,5448,GH,27,H,W,25,16.209,SD-double checked,
1190,S.trin,5448,GH,27,H,W,25,15.986,SD-double checked,
1191,S.trin,5448,GH,27,H,W,25,14.962,SD-double checked,
1192,S.trin,5448,GH,27,H,W,25,13.97,SD-double checked,
1193,S.trin,5448,GH,27,H,W,25,15.93,SD-double checked,
1194,S.trin,5448,GH,27,H,W,25,16.624,SD-double checked,
1195,S.trin,5448,GH,27,H,W,25,17.004,SD-double checked,
1196,S.trin,5448,GH,27,H,W,25,17.588,SD-double checked,
1197,S.lydg,870,Field,27,H,D,25,2.868,SD-double checked,trans:1-4
1198,S.lydg,870,Field,27,H,D,25,3.045,SD-double checked,trans:5-10
1199,S.lydg,870,Field,27,H,D,25,3.241,SD-double checked,trans:11-19
1200,S.lydg,870,Field,27,H,D,25,3.124,SD-double checked,trans:20-32
1201,S.lydg,870,Field,27,H,D,25,2.962,SD-double checked,trans:33-37
1202,S.lydg,870,Field,27,H,D,25,2.861,SD-double checked,trans:38-42
1203,S.lydg,870,Field,27,H,D,18,2.339,SD-double checked,trans:--
1204,S.lydg,870,Field,22,H,D,25,2.37,SD-double checked,trans:1-4
1205,S.lydg,870,Field,22,H,D,25,2.513,SD-double checked,trans:5-6
1206,S.lydg,870,Field,22,H,D,25,2.443,SD-double checked,trans:7-8
1207,S.lydg,870,Field,22,H,D,25,2.552,SD-double checked,trans:9 
1208,S.lydg,870,Field,22,H,D,25,2.264,SD-double checked,trans:10
1209,S.lydg,870,Field,22,H,D,25,2.374,SD-double checked,trans:11
1210,S.lydg,870,Field,22,H,D,25,2.077,SD-double checked,trans:--
1211,S.lydg,870,Field,22,H,D,25,2.319,SD-double checked,trans:12-21
1212,S.lydg,870,Field,22,H,D,6,0.528,SD-double checked,trans:22 
1213,S.lydg,870,Field,19,H,D,25,3.178,SD-double checked,trans:1-5
1214,S.lydg,870,Field,19,H,D,25,2.94,SD-double checked,trans:6-7
1215,S.lydg,870,Field,19,H,D,25,3.128,SD-double checked,trans:8-9
1216,S.lydg,870,Field,19,H,D,25,3.176,SD-double checked,trans:10-11
1217,S.lydg,870,Field,19,H,D,25,3.225,SD-double checked,trans:12
1218,S.lydg,870,Field,19,H,D,25,2.796,SD-double checked,trans:13
1219,S.lydg,870,Field,19,H,D,25,3.049,SD-double checked,trans:14-16
1220,S.lydg,870,Field,19,H,D,25,3.037,SD-double checked,trans:17 
1221,S.lydg,870,Field,19,H,D,25,3.008,SD-double checked,trans:18-23
1222,S.lydg,870,Field,19,H,D,22,2.761,SD-double checked,trans:24-26
1223,S.lydg,870,Field,12,H,D,25,3.206,SD-double checked,trans:--
1224,S.lydg,870,Field,12,H,D,25,3.054,SD-double checked,trans:--
1225,S.lydg,870,Field,12,H,D,25,3.561,SD-double checked,trans:1-4
1226,S.lydg,870,Field,12,H,D,25,2.514,SD-double checked,trans:5-10
1227,S.lydg,870,Field,12,H,D,25,2.833,SD-double checked,trans:11 
1228,S.lydg,870,Field,12,H,D,25,3.221,SD-double checked,trans:12-14
1229,S.lydg,870,Field,12,H,D,8,0.998,SD-double checked,trans:15
1230,S.lydg,870,Field,11,H,D,25,2.267,SD-double checked,trans:1-2
1231,S.lydg,870,Field,11,H,D,25,2.49,SD-double checked,trans:3-4
1232,S.lydg,870,Field,11,H,D,25,2.319,SD-double checked,trans:5-6
1233,S.lydg,870,Field,11,H,D,25,2.625,SD-double checked,trans:7-8
1234,S.lydg,870,Field,11,H,D,25,2.635,SD-double checked,trans:9-13
1235,S.lydg,870,Field,11,H,D,10,0.978,SD-double checked,trans:--
1236,S.lydg,870,Field,17,H,D,25,1.658,SD-double checked,trans:--
1237,S.lydg,870,Field,17,H,D,25,1.762,SD-double checked,trans:1-2
1238,S.lydg,870,Field,17,H,D,25,1.495,SD-double checked,trans:3
1239,S.lydg,870,Field,17,H,D,25,1.582,SD-double checked,trans:4-5
1240,S.lydg,870,Field,17,H,D,25,1.794,SD-double checked,trans:6
1241,S.lydg,870,Field,17,H,D,12,0.967,SD-double checked,trans: 7
1242,S.lydg,870,Field,13,H,D,25,3.044,SD-double checked,trans:1-5
1243,S.lydg,870,Field,13,H,D,25,2.896,SD-double checked,trans:6-16
1244,S.lydg,870,Field,13,H,D,25,3.191,SD-double checked,trans:17-21
1245,S.lydg,870,Field,13,H,D,25,3.027,SD-double checked,trans:22-30
1246,S.lydg,870,Field,13,H,D,25,2.805,SD-double checked,trans:31-36
1247,S.lydg,870,Field,13,H,D,4,0.381,SD-double checked,trans:37-38
1248,S.lydg,870,GH,1028,H,D,25,2.57,SD-double checked,
1249,S.lydg,870,GH,1028,H,D,25,2.255,SD-double checked,
1250,S.lydg,870,GH,1028,H,D,25,2.669,SD-double checked,
1251,S.lydg,870,GH,1028,H,D,25,2.531,SD-double checked,
1252,S.lydg,870,GH,1028,H,D,25,2.256,SD-double checked,
1253,S.lydg,870,GH,1028,H,D,25,2.291,SD-double checked,
1254,S.lydg,870,GH,1028,H,D,25,2.647,SD-double checked,
1255,S.lydg,870,GH,1028,H,D,25,2.705,SD-double checked,
1256,S.lydg,870,GH,1028,H,D,25,2.736,SD-double checked,
1257,S.lydg,870,GH,1028,H,D,25,2.571,SD-double checked,
1258,S.lydg,870,GH,1028,H,D,25,2.778,SD-double checked,
1259,S.lydg,870,GH,1028,H,D,25,2.594,SD-double checked,
1260,S.lydg,870,GH,1028,H,D,25,2.448,SD-double checked,
1261,S.lydg,870,GH,1028,H,D,11,1.17,SD-double checked,
1262,S.lydg,870,GH,1023,H,D,25,3.205,SD-double checked,
1263,S.lydg,870,GH,1023,H,D,25,3.257,SD-double checked,
1264,S.lydg,870,GH,1023,H,D,25,3.497,SD-double checked,
1265,S.lydg,870,GH,1023,H,D,25,3.351,SD-double checked,
1266,S.lydg,870,GH,1023,H,D,25,3.219,SD-double checked,
1267,S.lydg,870,GH,1023,H,D,25,3.234,SD-double checked,
1268,S.lydg,870,GH,1023,H,D,25,3.343,SD-double checked,
1269,S.lydg,870,GH,1023,H,D,25,3.384,SD-double checked,
1270,S.lydg,870,GH,1023,H,D,25,3.386,SD-double checked,
1271,S.lydg,870,GH,1023,H,D,25,3.348,SD-double checked,
1272,S.lydg,870,GH,1023,H,D,25,3.342,SD-double checked,
1273,S.lydg,870,GH,1023,H,D,25,3.293,SD-double checked,
1274,S.lydg,870,GH,1023,H,D,25,3.323,SD-double checked,
1275,S.lydg,870,GH,1023,H,D,5,0.695,SD-double checked,
1276,S.lydg,870,GH,1019,H,D,25,3.672,SD-double checked,
1277,S.lydg,870,GH,1019,H,D,25,3.383,SD-double checked,
1278,S.lydg,870,GH,1019,H,D,25,3.599,SD-double checked,
1279,S.lydg,870,GH,1019,H,D,25,3.587,SD-double checked,
1280,S.lydg,870,GH,1019,H,D,25,3.299,SD-double checked,
1281,S.lydg,870,GH,1019,H,D,25,3.467,SD-double checked,
1282,S.lydg,870,GH,1019,H,D,25,3.368,SD-double checked,
1283,S.lydg,870,GH,1019,H,D,25,3.373,SD-double checked,
1284,S.lydg,870,GH,1019,H,D,25,3.37,SD-double checked,
1285,S.lydg,870,GH,1019,H,D,25,3.626,SD-double checked,
1286,S.lydg,870,GH,1019,H,D,25,3.466,SD-double checked,
1287,S.lydg,870,GH,1019,H,D,25,3.43,SD-double checked,
1288,S.lydg,870,GH,1019,H,D,25,3.384,SD-double checked,
1289,S.lydg,870,GH,1019,H,D,12,1.671,SD-double checked,
1290,S.lydg,870,GH,1002,H,D,25,3.724,SD-double checked,
1291,S.lydg,870,GH,1002,H,D,25,3.356,SD-double checked,
1292,S.lydg,870,GH,1002,H,D,25,3.91,SD-double checked,
1293,S.lydg,870,GH,1002,H,D,25,3.402,SD-double checked,
1294,S.lydg,870,GH,1002,H,D,25,3.7,SD-double checked,
1295,S.lydg,870,GH,1002,H,D,25,3.799,SD-double checked,
1296,S.lydg,870,GH,1002,H,D,25,3.735,SD-double checked,
1297,S.lydg,870,GH,1002,H,D,25,3.683,SD-double checked,
1298,S.lydg,870,GH,1002,H,D,25,4.02,SD-double checked,
1299,S.lydg,870,GH,1002,H,D,25,3.945,SD-double checked,
1300,S.lydg,870,GH,1002,H,D,25,3.196,SD-double checked,
1301,S.lydg,870,GH,1002,H,D,25,4.212,SD-double checked,
1302,S.lydg,870,GH,1002,H,D,4,0.689,SD-double checked,
1303,S.lydg,870,GH,1001,H,D,25,4.216,SD-double checked,
1304,S.lydg,870,GH,1001,H,D,25,4.215,SD-double checked,
1305,S.lydg,870,GH,1001,H,D,25,4.303,SD-double checked,
1306,S.lydg,870,GH,1001,H,D,25,4.517,SD-double checked,
1307,S.lydg,870,GH,1001,H,D,25,4.436,SD-double checked,
1308,S.lydg,870,GH,1001,H,D,25,4.423,SD-double checked,
1309,S.lydg,870,GH,1001,H,D,25,4.26,SD-double checked,
1310,S.lydg,870,GH,1001,H,D,24,3.979,SD-double checked,
1311,S.lydg,870,GH,1001,H,D,25,4.457,SD-double checked,
1312,S.lydg,870,GH,1001,H,D,25,4.468,SD-double checked,
1313,S.lydg,870,GH,1001,H,D,25,4.065,SD-double checked,
1314,S.lydg,870,GH,1001,H,D,25,4.502,SD-double checked,
1315,S.lydg,870,GH,1001,H,D,25,4.147,SD-double checked,
1316,S.lydg,870,GH,1001,H,D,13,2.44,SD-double checked,
1317,S.adam,847,Field,383,H,D,25,3.214,SD-double checked,
1318,S.adam,847,Field,383,H,D,25,3.014,SD-double checked,
1319,S.adam,847,Field,383,H,D,25,2.971,SD-double checked,
1320,S.adam,847,Field,383,H,D,25,3.082,SD-double checked,
1321,S.adam,847,Field,383,H,D,25,2.271,SD-double checked,
1322,S.adam,847,Field,383,H,D,23,2.805,SD-double checked,
1323,S.adam,847,Field,383,H,D,25,2.343,SD-double checked,
1324,S.adam,847,Field,383,H,D,25,2.143,SD-double checked,
1325,S.adam,847,Field,383,H,D,25,2.42,SD-double checked,
1326,S.adam,847,Field,383,H,D,25,2.232,SD-double checked,
1327,S.adam,847,Field,383,H,D,25,2.265,SD-double checked,
1328,S.adam,847,Field,369,H,D,25,2.382,SD-double checked,
1329,S.adam,847,Field,369,H,D,25,2.569,SD-double checked,
1330,S.adam,847,Field,369,H,D,25,2.524,SD-double checked,
1331,S.adam,847,Field,369,H,D,25,2.446,SD-double checked,
1332,S.adam,847,Field,369,H,D,25,1.933,SD-double checked,
1333,S.adam,847,Field,369,H,D,25,2.021,SD-double checked,
1334,S.adam,847,Field,369,H,D,25,2.019,SD-double checked,
1335,S.adam,847,Field,369,H,D,25,2.194,SD-double checked,
1336,S.adam,847,Field,369,H,D,25,2.072,SD-double checked,
1337,S.adam,847,Field,369,H,D,15,1.152,SD-double checked,
1338,S.adam,847,Field,369,H,D,3,0.319,SD-double checked,
1339,S.adam,847,Field,307,H,D,25,3.176,SD-double checked,
