index,page,species,pop,source,plant_id,sex,habitat,viable_seeds,inviable_seeds,notes,notes2,notes3,notes4,notes5
1417,5,S.sali,842,Field,70,H,D,21,1,SD-double checked,,,,
1418,5,S.sali,842,Field,70,H,D,19,0,SD-double checked,,,,
1419,6,S.sali,842,Field,84,H,D,25,7,SD-double checked,,,,
1420,6,S.sali,842,Field,84,H,D,29,0,SD-double checked,,,,
1421,6,S.sali,842,Field,84,H,D,29,1,SD-double checked,,,,
1422,6,S.sali,842,Field,84,H,D,24,12,SD-double checked,,,,
1423,6,S.sali,842,Field,84,H,D,19,4,SD-double checked,,,,
1424,6,S.sali,842,Field,84,H,D,34,3,SD-double checked,,,,
1425,6,S.sali,842,Field,84,H,D,38,3,SD-double checked,,,,
1426,6,S.sali,842,Field,84,H,D,18,3,SD-double checked,,,,
1427,6,S.sali,842,Field,84,H,D,21,9,SD-double checked,,,,
1428,6,S.sali,842,Field,84,H,D,37,1,SD-double checked,,,,
1429,6,S.sali,842,Field,84,H,D,18,9,SD-double checked,,,,
1430,6,S.sali,842,Field,84,H,D,21,3,SD-double checked,,,,
1431,7,S.sali,842,Field,121A,H,D,27,0,SD-double checked,,,,
1432,7,S.sali,842,Field,121A,H,D,23,1,SD-double checked,,,,
1433,7,S.sali,842,Field,121A,H,D,26,0,SD-double checked,,,,
1434,7,S.sali,842,Field,121A,H,D,28,0,SD-double checked,,,,
1435,7,S.sali,842,Field,121A,H,D,42,0,SD-double checked,,,,
1436,7,S.sali,842,Field,121A,H,D,24,2,SD-double checked,,,,
1437,7,S.sali,842,Field,121A,H,D,27,3,SD-double checked,,,,
1438,7,S.sali,842,Field,121A,H,D,30,0,SD-double checked,,,,
1439,7,S.sali,842,Field,121A,H,D,27,1,SD-double checked,,,,
1440,7,S.sali,842,Field,121A,H,D,32,1,SD-double checked,,,,
1441,8,S.sali,842,Field,9,F,D,33,0,SD-double checked,,,,
1442,8,S.sali,842,Field,9,F,D,24,2,SD-double checked,,,,
1443,8,S.sali,842,Field,9,F,D,24,10,SD-double checked,,,,
1444,8,S.sali,842,Field,9,F,D,18,21,SD-double checked,,,,
1445,8,S.sali,842,Field,9,F,D,13,18,SD-double checked,,,,
1446,8,S.sali,842,Field,9,F,D,1,0,SD-double checked,,,,
1447,8,S.sali,842,Field,9,F,D,25,0,SD-double checked,,,,
1448,9,S.sali,853,Field,17,H,D,25,5,SD-double checked,,"Sexes confirmed in Field Book 2, pp 59 ff",,
1449,9,S.sali,853,Field,17,H,D,30,0,SD-double checked,,,,
1450,9,S.sali,853,Field,17,H,D,30,2,SD-double checked,,,,
1451,9,S.sali,853,Field,17,H,D,33,0,SD-double checked,,,,
1452,9,S.sali,853,Field,17,H,D,31,0,SD-double checked,,,,
1453,9,S.sali,853,Field,17,H,D,31,1,SD-double checked,,,,
1454,9,S.sali,853,Field,17,H,D,17,1,SD-double checked,,,,
1455,9,S.sali,853,Field,17,H,D,29,0,SD-double checked,,,,
1456,9,S.sali,853,Field,17,H,D,46,1,SD-double checked,,,,
1457,9,S.sali,853,Field,17,H,D,40,0,SD-double checked,,,,
1458,9,S.sali,853,Field,17,H,D,24,1,SD-double checked,,,,
1459,9,S.sali,853,Field,17,H,D,32,2,SD-double checked,,,,
1460,9,S.sali,853,Field,17,H,D,28,0,SD-double checked,,,,
1461,9,S.sali,853,Field,17,H,D,39,3,SD-double checked,,,,
1462,9,S.sali,853,Field,17,H,D,25,3,SD-double checked,,,,
1463,9,S.sali,853,Field,17,H,D,28,2,SD-double checked,,,,
1464,9,S.sali,853,Field,17,H,D,31,2,SD-double checked,,,,
1465,9,S.sali,853,Field,17,H,D,37,1,SD-double checked,,,,
1466,9,S.sali,853,Field,17,H,D,30,1,SD-double checked,,,,
1467,9,S.sali,853,Field,17,H,D,18,1,SD-double checked,,,,
1468,9,S.sali,853,Field,17,H,D,22,0,SD-double checked,,,,
1469,9,S.sali,853,Field,17,H,D,17,0,SD-double checked,,,,
1470,9,S.sali,853,Field,17,H,D,37,0,SD-double checked,,,,
1471,9,S.sali,853,Field,17,H,D,41,4,SD-double checked,,,,
1472,9,S.sali,853,Field,17,H,D,43,1,SD-double checked,,,,
1473,9,S.sali,853,Field,17,H,D,35,0,SD-double checked,,,,
1474,9,S.sali,853,Field,17,H,D,19,1,SD-double checked,,,,
1475,9,S.sali,853,Field,17,H,D,37,0,SD-double checked,,,,
1476,10,S.sali,853,Field,18,H,D,23,4,SD-double checked,,,,
1477,10,S.sali,853,Field,18,H,D,21,8,SD-double checked,,,,
1478,10,S.sali,853,Field,18,H,D,26,1,SD-double checked,,,,
1479,10,S.sali,853,Field,18,H,D,27,3,SD-double checked,,,,
1480,10,S.sali,853,Field,18,H,D,30,3,SD-double checked,,,,
1481,10,S.sali,853,Field,18,H,D,13,0,SD-double checked,,,,
1482,10,S.sali,853,Field,18,H,D,13,2,SD-double checked,,,,
1483,10,S.sali,853,Field,18,H,D,7,1,SD-double checked,,,,
1484,10,S.sali,853,Field,18,H,D,16,5,SD-double checked,,,,
1485,10,S.sali,853,Field,18,H,D,8,11,SD-double checked,,,,
1486,10,S.sali,853,Field,18,H,D,18,11,SD-double checked,,,,
1487,10,S.sali,853,Field,18,H,D,21,7,SD-double checked,,,,
1488,10,S.sali,853,Field,18,H,D,19,11,SD-double checked,,,,
1489,10,S.sali,853,Field,18,H,D,11,11,SD-double checked,,,,
1490,10,S.sali,853,Field,18,H,D,22,9,SD-double checked,,,,
1491,11,S.sali,853,Field,37,H,D,13,4,SD-double checked,,,,
1492,11,S.sali,853,Field,37,H,D,11,4,SD-double checked,,,,
1493,11,S.sali,853,Field,37,H,D,12,1,SD-double checked,,,,
1494,11,S.sali,853,Field,37,H,D,12,9,SD-double checked,,,,
1495,11,S.sali,853,Field,37,H,D,14,3,SD-double checked,,,,
1496,11,S.sali,853,Field,37,H,D,14,2,SD-double checked,,,,
1497,11,S.sali,853,Field,37,H,D,16,7,SD-double checked,,,,
1498,11,S.sali,853,Field,37,H,D,14,1,SD-double checked,,,,
1499,11,S.sali,853,Field,37,H,D,15,5,SD-double checked,,,,
1500,11,S.sali,853,Field,37,H,D,12,4,SD-double checked,,,,
1501,11,S.sali,853,Field,37,H,D,16,4,SD-double checked,,,,
1502,11,S.sali,853,Field,37,H,D,27,6,SD-double checked,,,,
1503,11,S.sali,853,Field,37,H,D,13,3,SD-double checked,,,,
1504,13,S.sali,853,Field,106,H,D,38,0,SD-double checked,,,,
1505,13,S.sali,853,Field,106,H,D,20,2,SD-double checked,,,,
1506,13,S.sali,853,Field,106,H,D,22,3,SD-double checked,,,,
1507,13,S.sali,853,Field,106,H,D,34,6,SD-double checked,,,,
1508,13,S.sali,853,Field,106,H,D,11,3,SD-double checked,,,,
1509,13,S.sali,853,Field,106,H,D,29,4,SD-double checked,,,,
1510,13,S.sali,853,Field,106,H,D,25,9,SD-double checked,,,,
1511,13,S.sali,853,Field,106,H,D,31,0,SD-double checked,,,,
1512,13,S.sali,853,Field,106,H,D,28,1,SD-double checked,,,,
1513,13,S.sali,853,Field,106,H,D,7,22,SD-double checked,,,,
1514,13,S.sali,853,Field,106,H,D,26,2,SD-double checked,,,,
1515,13,S.sali,853,Field,106,H,D,33,3,SD-double checked,,,,
1516,13,S.sali,853,Field,106,H,D,25,2,SD-double checked,,,,
1517,13,S.sali,853,Field,106,H,D,23,2,SD-double checked,,,,
1518,13,S.sali,853,Field,106,H,D,27,5,SD-double checked,,,,
1519,13,S.sali,853,Field,106,H,D,26,6,SD-double checked,,,,
1520,13,S.sali,853,Field,106,H,D,22,5,SD-double checked,,,,
1521,13,S.sali,853,Field,106,H,D,29,2,SD-double checked,,,,
1522,13,S.sali,853,Field,106,H,D,27,5,SD-double checked,,,,
1523,13,S.sali,853,Field,106,H,D,22,2,SD-double checked,,,,
1524,14,S.sali,853,Field,8,H,D,24,0,SD-double checked,,,,
1525,14,S.sali,853,Field,8,H,D,27,0,SD-double checked,,,,
1526,14,S.sali,853,Field,8,H,D,34,0,SD-double checked,,,,
1527,14,S.sali,853,Field,8,H,D,41,3,SD-double checked,,,,
1528,14,S.sali,853,Field,8,H,D,32,0,SD-double checked,,,,
1529,14,S.sali,853,Field,8,H,D,28,0,SD-double checked,,,,
1530,14,S.sali,853,Field,8,H,D,21,1,SD-double checked,,,,
1531,14,S.sali,853,Field,8,H,D,31,1,SD-double checked,,,,
1532,14,S.sali,853,Field,8,H,D,22,0,SD-double checked,,,,
1533,15,S.sali,842,GH,65.5,F,D,30,0,SD-double checked,cross 7 842 65-5F x 102-2,,,
1534,15,S.sali,842,GH,65.5,F,D,29,0,SD-double checked,cross 7 842 65-5F x 102-2,,,
1535,15,S.sali,842,GH,65.5,F,D,25,0,SD-double checked,cross 7 842 65-5F x 102-2,,,
1536,15,S.sali,842,GH,65.5,F,D,19,3,SD-double checked,cross 7 842 65-5F x 102-2,,,
1537,15,S.sali,842,GH,65.5,F,D,29,0,SD-double checked,cross 7 842 65-5F x 102-2,,,
1538,15,S.sali,842,GH,65.5,F,D,20,0,SD-double checked,cross 7;open-didn't add,,,
1539,15,S.sali,842,GH,65.5,F,D,30,3,SD-double checked,cross 17 842 65-5F x 102-2,,,
1540,15,S.sali,842,GH,65.5,F,D,29,0,SD-double checked,cross 17 842 65-5F x 102-2,,,
1541,15,S.sali,842,GH,65.5,F,D,25,1,SD-double checked,cross 17 842 65-5F x 102-2,,,
1542,15,S.sali,842,GH,65.5,F,D,27,0,SD-double checked,cross 17 842 65-5F x 102-2,,,
1543,15,S.sali,842,GH,65.5,F,D,26,4,SD-double checked,cross 17 842 65-5F x 102-2,,,
1544,15,S.sali,842,GH,65.5,F,D,31,4,SD-double checked,cross 17 842 65-5F x 102-2,,,
1545,15,S.sali,842,GH,65.5,F,D,10,11,SD-double checked,cross 17 842 65-5F x 102-2,,,
1546,16,S.sali,853,GH,102-11,H,D,30,0,SD-double checked,cross 13,,,
1547,16,S.sali,853,GH,102-11,H,D,21,0,SD-double checked,cross 13,,,
1548,16,S.sali,853,GH,102-11,H,D,5,1,SD-double checked,cross 13; hole in bag; didn't add,,,
1549,16,S.sali,853,GH,102-11,H,D,14,0,SD-double checked,cross 13; didn't add,,,
1550,16,S.sali,853,GH,102-11,H,D,25,0,SD-double checked,cross 13,,,
1551,16,S.sali,853,GH,102-11,H,D,36,0,SD-double checked,cross 13,,,
1552,16,S.sali,853,GH,102-11,H,D,36,0,SD-double checked,cross 20,,,
1553,16,S.sali,853,GH,102-11,H,D,10,0,SD-double checked,cross 20,,,
1554,16,S.sali,853,GH,102-11,H,D,24,0,SD-double checked,cross 20,,,
1555,16,S.sali,853,GH,102-11,H,D,24,0,SD-double checked,cross 20,,,
1556,16,S.sali,853,GH,102-11,H,D,24,0,SD-double checked,cross 20,,,
1557,16,S.sali,853,GH,102-11,H,D,30,0,SD-double checked,cross 20,,,
1558,16,S.sali,853,GH,102-11,H,D,35,0,SD-double checked,cross 20,,,
1559,16,S.sali,853,GH,102-11,H,D,32,0,SD-double checked,cross 20,,,
1560,16,S.sali,853,GH,102-11,H,D,28,1,SD-double checked,cross 24,,,
1561,16,S.sali,853,GH,102-11,H,D,23,4,SD-double checked,cross 24,,,
1562,16,S.sali,853,GH,102-11,H,D,19,3,SD-double checked,cross 24,,,
1563,16,S.sali,853,GH,102-11,H,D,28,3,SD-double checked,cross 24,,,
1564,16,S.sali,853,GH,102-11,H,D,33,3,SD-double checked,cross 24,,,
1565,16,S.sali,853,GH,102-11,H,D,26,0,SD-double checked,cross 24,,,
1566,17,S.sali,853,GH,33-1,H,D,34,0,SD-double checked,5; 853 33-1 x 102-1,,,
1567,17,S.sali,853,GH,33-1,H,D,27,3,SD-double checked,5; 853 33-1 x 102-1,,,
1568,17,S.sali,853,GH,33-1,H,D,29,3,SD-double checked,5; 853 33-1 x 102-1,,,
1569,17,S.sali,853,GH,33-1,H,D,24,7,SD-double checked,5; 853 33-1 x 102-1,,,
1570,17,S.sali,853,GH,33-1,H,D,21,2,SD-double checked,5; 853 33-1 x 102-1,,,
1571,17,S.sali,853,GH,33-1,H,D,31,0,SD-double checked,1; 853 33-1 x 102-1,,,
1572,17,S.sali,853,GH,33-1,H,D,28,0,SD-double checked,1; 853 33-1 x 102-1,,,
1573,18,S.sali,853,GH,102-1,H,D,28,3,SD-double checked,10,,,
1574,18,S.sali,853,GH,102-1,H,D,28,1,SD-double checked,10,,,
1575,18,S.sali,853,GH,102-1,H,D,32,0,SD-double checked,18,,,
1576,18,S.sali,853,GH,102-1,H,D,35,0,SD-double checked,18,,,
1577,19,S.sali,842,GH,57-12,H,D,36,0,SD-double checked,cross 2; 842 57-12 x 102-1,,,
1578,19,S.sali,842,GH,57-12,H,D,34,0,SD-double checked,cross 2; 842 57-12 x 102-1,,,
1579,19,S.sali,842,GH,57-12,H,D,24,0,SD-double checked,cross 2; 842 57-12 x 102-1,,,
1580,19,S.sali,842,GH,57-12,H,D,31,0,SD-double checked,cross 2; 842 57-12 x 102-1,,,
1581,19,S.sali,842,GH,57-12,H,D,33,0,SD-double checked,cross 2; 842 57-12 x 102-1,,,
1582,19,S.sali,842,GH,57-12,H,D,25,1,SD-double checked,cross 2; 842 57-12 x 102-1,,,
1583,19,S.sali,842,GH,57-12,H,D,33,0,SD-double checked,cross 2; 842 57-12 x 102-1,,,
1584,19,S.sali,842,GH,57-12,H,D,27,0,SD-double checked,cross 2; 842 57-12 x 102-1,,,
1585,19,S.sali,842,GH,57-12,H,D,25,15,SD-double checked,cross 2; 842 57-12 x 102-1,,,
1586,19,S.sali,842,GH,57-12,H,D,30,0,SD-double checked,cross 2; open-added 842 57-12 x 102-1,,,
1587,20,S.sali,853,GH,102-1,H,D,35,0,SD-double checked,cross 3; 853 102-1 x 57-12,,,
1588,20,S.sali,853,GH,102-1,H,D,36,1,SD-double checked,cross 3; 853 102-1 x 57-12,,,
1589,20,S.sali,853,GH,102-1,H,D,37,0,SD-double checked,cross 3; 853 102-1 x 57-12,,,
1590,20,S.sali,853,GH,102-1,H,D,35,0,SD-double checked,cross 9; 853 102-1 x 57-12,,,
1591,20,S.sali,853,GH,102-1,H,D,34,1,SD-double checked,cross 3; 853 102-1 x 57-13,,,
1592,20,S.sali,853,GH,102-1,H,D,29,0,SD-double checked,cross 9; 853 102-1 x 57-13,,,
1593,20,S.sali,853,GH,102-1,H,D,35,0,SD-double checked,cross 9; open-added;853 102-1 x 57-13,,,
1594,21,S.sali,853,GH,97-1,F,D,21,3,SD-double checked,853 97-1 x 35-53,,,
1595,21,S.sali,853,GH,97-1,F,D,31,3,SD-double checked,853 97-1 x 35-53,,,
1596,21,S.sali,853,GH,97-1,F,D,26,2,SD-double checked,853 97-1 x 35-53,,,
1597,21,S.sali,853,GH,97-1,F,D,22,2,SD-double checked,853 97-1 x 35-53,,,
1598,21,S.sali,853,GH,97-1,F,D,23,4,SD-double checked,853 97-1 x 35-53,,,
1599,21,S.sali,853,GH,97-1,F,D,18,2,SD-double checked,853 97-1 x 35-53,,,
1600,21,S.sali,853,GH,97-1,F,D,31,1,SD-double checked,853 97-1 x 35-53,,,
1601,21,S.sali,853,GH,97-1,F,D,28,1,SD-double checked,853 97-1 x 35-53,,,
1602,21,S.sali,853,GH,97-1,F,D,29,0,SD-double checked,853 97-1 x 35-53,,,
1603,21,S.sali,853,GH,97-1,F,D,18,1,SD-double checked,853 97-1 x 35-53,,,
1604,21,S.sali,853,GH,97-1,F,D,24,4,SD-double checked,853 97-1 x 35-53,,,
1605,21,S.sali,853,GH,97-1,F,D,22,1,SD-double checked,853 97-1 x 35-53,,,
1606,21,S.sali,853,GH,97-1,F,D,28,2,SD-double checked,853 97-1 x 35-53,,,
1607,1,S.sper,863,GH,5,F?,D,5,0,SD-double checked,863 5x5,"We are now growing plants of S.spergulina, and presumably could improve these data considerably.  ",,
1608,1,S.sper,863,GH,5,F?,D,7,0,SD-double checked,863 5x5,,,
1609,1,S.sper,863,GH,5,F?,D,12,2,SD-double checked,863 5x5,,,
1610,1,S.sper,863,GH,5,F?,D,4,2,SD-double checked,863 5x5,,,
1611,1,S.sper,863,GH,5,F?,D,9,0,SD-double checked,863 5x5,,,
1612,1,S.sper,863,GH,5,F?,D,10,0,SD-double checked,863 5x5,,,
1613,1,S.sper,863,GH,5,F?,D,8,0,SD-double checked,863 5x5,,,
1614,1,S.sper,863,GH,5,F?,D,4,0,SD-double checked,863 5x5,,,
1615,1,S.sper,863,GH,5,F?,D,7,2,SD-double checked,863 5x5,,,
1616,1,S.sper,863,GH,5,F?,D,16,0,SD-double checked,863 5x5,,,
1617,1,S.sper,863,GH,5,F?,D,13,3,SD-double checked,863 5x5,,,
1618,1,S.sper,863,GH,5,F?,D,5,7,SD-double checked,863 5x5,,,
1619,1,S.sper,863,GH,5,F?,D,2,0,SD-double checked,863 5x5,,,
1620,1,S.sper,863,GH,5,F?,D,13,0,SD-double checked,863 5x5,,,
1621,1,S.sper,863,GH,5,F?,D,2,0,SD-double checked,863 5x5,,,
1622,1,S.sper,863,GH,5,F?,D,13,0,SD-double checked,863 5x5,,,
1623,1,S.sper,863,GH,5,F?,D,15,0,SD-double checked,863 5x5,,,
1624,1,S.sper,863,GH,5,F?,D,18,1,SD-double checked,863 5x5,,,
1625,1,S.sper,863,GH,5,F?,D,20,0,SD-double checked,863 5x5,,,
1626,1,S.sper,863,GH,5,F?,D,19,1,SD-double checked,863 5x5,,,
1627,1,S.sper,863,GH,5,F?,D,20,0,SD-double checked,863 5x5,,,
1628,1,S.sper,863,GH,5,F?,D,22,0,SD-double checked,863 5x5,,,
1629,1,S.sper,863,GH,5,F?,D,18,2,SD-double checked,863 5x5,,,
1630,1,S.sper,863,GH,5,F?,D,18,0,SD-double checked,863 5x5,,,
1631,1,S.sper,863,GH,5,F?,D,17,0,SD-double checked,863 5x5,,,
1632,1,S.sper,863,GH,5,F?,D,19,0,SD-double checked,863 5x5,,,
1633,1,S.sper,863,GH,5,F?,D,14,0,SD-double checked,863 5x5,,,
1634,1,S.sper,863,GH,5,F?,D,18,3,SD-double checked,863 5x5,,,
1635,1,S.sper,863,GH,5,F?,D,14,0,SD-double checked,863 5x5,,,
1636,1,S.sper,863,GH,5,F?,D,15,0,SD-double checked,863 5x5,,,
1637,1,S.sper,863,GH,5,F?,D,20,0,SD-double checked,863 5x5,,,
1638,1,S.sper,863,GH,5,F?,D,18,0,SD-double checked,863 5x5,,,
1639,1,S.sper,863,GH,5,F?,D,15,0,SD-double checked,863 5x5,,,
1640,1,S.sper,863,GH,5,F?,D,17,0,SD-double checked,863 5x5,,,
1641,1,S.sper,863,GH,5,F?,D,21,1,SD-double checked,863 5x5,,,
1642,1,S.sper,863,GH,5,F?,D,17,0,SD-double checked,863 5x5,,,
1643,1,S.sper,863,GH,5,F?,D,16,0,SD-double checked,863 5x5,,,
1644,1,S.sper,863,GH,5,F?,D,13,0,SD-double checked,863 5x5,,,
1645,1,S.sper,863,GH,5,F?,D,12,0,SD-double checked,863 5x5,,,
1646,1,S.sper,863,GH,5,F?,D,15,0,SD-double checked,863 5x5,,,
1647,1,S.sper,863,GH,5,F?,D,17,3,SD-double checked,863 5x5,,,
1648,1,S.sper,863,GH,5,F?,D,19,0,SD-double checked,863 5x5,,,
1649,2,S.vert,880,GH,1,H,D,175,2,SD-double checked,,"We still have reasonable material of this species, and could carry out crosses (would need to check what has happened to the tags), population number is 880",,
1650,2,S.vert,880,GH,1,H,D,166,2,SD-double checked,,,,
1651,2,S.vert,880,GH,1,H,D,148,1,SD-double checked,,,,
1652,2,S.vert,880,GH,1,H,D,182,1,SD-double checked,,,,
1653,2,S.vert,880,GH,1,H,D,174,3,SD-double checked,,,,
1654,2,S.vert,880,GH,1,H,D,176,1,SD-double checked,,,,
1655,2,S.vert,880,GH,1,H,D,177,3,SD-double checked,,,,
1656,2,S.vert,880,GH,1,H,D,167,3,SD-double checked,,,,
1657,2,S.vert,880,GH,1,H,D,166,2,SD-double checked,,,,
1658,2,S.vert,880,GH,1,H,D,172,1,SD-double checked,,,,
1659,2,S.vert,880,GH,1,H,D,153,1,SD-double checked,,,,
1660,2,S.vert,880,GH,1,H,D,151,1,SD-double checked,,,,
1661,2,S.vert,880,GH,1,H,D,176,0,SD-double checked,,,,
1662,2,S.vert,880,GH,1,H,D,173,0,SD-double checked,,,,
1663,2,S.vert,880,GH,1,H,D,111,4,SD-double checked,,,,
1664,2,S.vert,880,GH,1,H,D,141,3,SD-double checked,,,,
1665,4,S.lydg,870,GH,1028,H,D,10,0,SD-double checked,870-1028 x 870-1002,,,
1666,4,S.lydg,870,GH,1028,H,D,27,2,SD-double checked,870-1028 x 870-1002,,,
1667,4,S.lydg,870,GH,1028,H,D,18,0,SD-double checked,870-1028 x 870-1002,,,
1668,4,S.lydg,870,GH,1028,H,D,25,0,SD-double checked,870-1028 x 870-1002,,,
1669,4,S.lydg,870,GH,1028,H,D,13,6,SD-double checked,870-1028 x 870-1002,,,
1670,4,S.lydg,870,GH,1028,H,D,26,2,SD-double checked,870-1028 x 870-1002,,,
1671,4,S.lydg,870,GH,1028,H,D,25,0,SD-double checked,870-1028 x 870-1002,,,
1672,4,S.lydg,870,GH,1028,H,D,27,4,SD-double checked,870-1028 x 870-1002,,,
1673,4,S.lydg,870,GH,1028,H,D,28,0,SD-double checked,870-1028 x 870-1002,,,
1674,4,S.lydg,870,GH,1028,H,D,32,0,SD-double checked,870-1028 x 870-1002,,,
1675,4,S.lydg,870,GH,1028,H,D,15,10,SD-double checked,870-1028 x 870-1002,,,
1676,4,S.lydg,870,GH,1028,H,D,8,0,SD-double checked,870-1028 x 870-1002,,,
1677,4,S.lydg,870,GH,1028,H,D,16,9,SD-double checked,opened; 870-1028 x 870-1002,,,These should be excluded because the capsules were opened
1678,4,S.lydg,870,GH,1028,H,D,0,0,SD-double checked,opened; 870-1028 x 870-1003,,,
1679,4,S.lydg,870,GH,1028,H,D,30,1,SD-double checked,opened; 870-1028 x 870-1004,,,
1680,4,S.lydg,870,GH,1028,H,D,0,24,SD-double checked,opened; 870-1028 x 870-1005,,,
1681,4,S.lydg,870,GH,1028,H,D,9,18,SD-double checked,opened; 870-1028 x 870-1006,,,
1682,4,S.lydg,870,GH,1028,H,D,25,5,SD-double checked,opened; 870-1028 x 870-1007,,,
1683,5,S.lydg,870,GH,1023,H,D,5,0,SD-double checked,on wilted infl;870-1023 x 870-1019,,,These two should be excluded
1684,5,S.lydg,870,GH,1023,H,D,7,2,SD-double checked,on wilted infl; 870-1023 x 870-1019,,,
1685,5,S.lydg,870,GH,1023,H,D,32,0,SD-double checked,870-1023 x 870-1019,,,
1686,5,S.lydg,870,GH,1023,H,D,30,0,SD-double checked,870-1023 x 870-1019,,,
1687,5,S.lydg,870,GH,1023,H,D,19,0,SD-double checked,870-1023 x 870-1019,,,
1688,5,S.lydg,870,GH,1023,H,D,23,0,SD-double checked,870-1023 x 870-1019,,,
1689,5,S.lydg,870,GH,1023,H,D,24,0,SD-double checked,870-1023 x 870-1019,,,
1690,5,S.lydg,870,GH,1023,H,D,25,0,SD-double checked,870-1023 x 870-1019,,,
1691,5,S.lydg,870,GH,1023,H,D,32,1,SD-double checked,870-1023 x 870-1019,,,
1692,5,S.lydg,870,GH,1023,H,D,22,0,SD-double checked,870-1023 x 870-1019,,,
1693,5,S.lydg,870,GH,1023,H,D,27,0,SD-double checked,870-1023 x 870-1019,,,
1694,5,S.lydg,870,GH,1023,H,D,28,0,SD-double checked,870-1023 x 870-1019,,,
1695,5,S.lydg,870,GH,1023,H,D,28,0,SD-double checked,870-1023 x 870-1019,,,
1696,5,S.lydg,870,GH,1023,H,D,29,0,SD-double checked,870-1023 x 870-1019,,,
1697,6,S.lydg,870,GH,1019,H,D,20,1,SD-double checked,870-1019 x 870-1002,,,
1698,6,S.lydg,870,GH,1019,H,D,24,1,SD-double checked,870-1019 x 870-1002,,,
1699,6,S.lydg,870,GH,1019,H,D,31,0,SD-double checked,870-1019 x 870-1002,,,
1700,6,S.lydg,870,GH,1019,H,D,36,1,SD-double checked,870-1019 x 870-1002,,,
1701,6,S.lydg,870,GH,1019,H,D,30,1,SD-double checked,870-1019 x 870-1002,,,
1702,6,S.lydg,870,GH,1019,H,D,30,0,SD-double checked,870-1019 x 870-1002,,,
1703,6,S.lydg,870,GH,1019,H,D,34,0,SD-double checked,870-1019 x 870-1002,,,
1704,6,S.lydg,870,GH,1019,H,D,34,1,SD-double checked,870-1019 x 870-1002,,,
1705,6,S.lydg,870,GH,1019,H,D,42,1,SD-double checked,870-1019 x 870-1002,,,
1706,6,S.lydg,870,GH,1019,H,D,24,2,SD-double checked,870-1019 x 870-1002,,,
1707,6,S.lydg,870,GH,1019,H,D,2,1,SD-double checked,opened; 870-1019 x 870-1002,,,"Exclude, capsules were opened"
1708,6,S.lydg,870,GH,1019,H,D,1,0,SD-double checked,opened; 870-1019 x 870-1002,,,
1709,6,S.lydg,870,GH,1019,H,D,30,0,SD-double checked,opened; 870-1019 x 870-1002,,,
1710,6,S.lydg,870,GH,1019,H,D,0,39,SD-double checked,opened; 870-1019 x 870-1002,,,
1711,7,S.lydg,870,GH,1002,H,D,0,15,SD-double checked,not ripe; 870-1002 x 870-1019,,,"Exclude, not ripe"
1712,7,S.lydg,870,GH,1002,H,D,23,2,SD-double checked,870-1002 x 870-1019,,,
1713,7,S.lydg,870,GH,1002,H,D,40,0,SD-double checked,870-1002 x 870-1019,,,
1714,7,S.lydg,870,GH,1002,H,D,35,0,SD-double checked,870-1002 x 870-1019,,,
1715,7,S.lydg,870,GH,1002,H,D,42,0,SD-double checked,870-1002 x 870-1019,,,
1716,7,S.lydg,870,GH,1002,H,D,35,0,SD-double checked,870-1002 x 870-1019,,,
1717,7,S.lydg,870,GH,1002,H,D,28,0,SD-double checked,870-1002 x 870-1019,,,
1718,7,S.lydg,870,GH,1002,H,D,37,1,SD-double checked,870-1002 x 870-1019,,,
1719,7,S.lydg,870,GH,1002,H,D,25,1,SD-double checked,870-1002 x 870-1019,,,
1720,7,S.lydg,870,GH,1002,H,D,22,0,SD-double checked,opened; 870-1002 x 870-1019,,,"Exclude, capsules opened"
1721,7,S.lydg,870,GH,1002,H,D,0,7,SD-double checked,not ripe; opened; 870-1002 x 870-1019,,,
1722,7,S.lydg,870,GH,1002,H,D,15,3,SD-double checked,opened; 870-1002 x 870-1019,,,
1723,8,S.lydg,870,GH,1001,H,D,32,2,SD-double checked,870-1001 x 870-1019,,,
1724,8,S.lydg,870,GH,1001,H,D,43,0,SD-double checked,870-1001 x 870-1019,,,
1725,8,S.lydg,870,GH,1001,H,D,37,1,SD-double checked,870-1001 x 870-1019,,,
1726,8,S.lydg,870,GH,1001,H,D,31,0,SD-double checked,870-1001 x 870-1019,,,
1727,8,S.lydg,870,GH,1001,H,D,32,0,SD-double checked,870-1001 x 870-1019,,,
1728,8,S.lydg,870,GH,1001,H,D,35,1,SD-double checked,870-1001 x 870-1019,,,
1729,8,S.lydg,870,GH,1001,H,D,39,0,SD-double checked,870-1001 x 870-1019,,,
1730,8,S.lydg,870,GH,1001,H,D,30,1,SD-double checked,870-1001 x 870-1019,,,
1731,8,S.lydg,870,GH,1001,H,D,26,3,SD-double checked,870-1001 x 870-1019,,,
1732,8,S.lydg,870,GH,1001,H,D,33,5,SD-double checked,870-1001 x 870-1019,,,
1733,9,S.lydg,870,Field,27,H,D,11,2,SD-double checked,,,"Numbers match those from field, Field Book 2, p. 85",
1734,9,S.lydg,870,Field,27,H,D,17,3,SD-double checked,,,,
1735,9,S.lydg,870,Field,27,H,D,20,7,SD-double checked,,,,
1736,9,S.lydg,870,Field,27,H,D,19,9,SD-double checked,,,,
